Unnamed: 0,INDU Index,SPX Index,AS30 Index,SPTSX Index,TPX Index,TRAN Index
2000-01-19,11489.37,1455.9,3105.3709999999996,8635.07,1631.28,2838.04
2000-01-20,11351.3,1445.57,3137.1290000000013,8682.93,1633.11,2784.31
2000-01-21,11251.72,1441.36,3103.413,8634.5,1627.14,2751.49
2000-01-24,11008.17,1401.53,3096.643,8458.75,1647.96,2702.95
2000-01-25,11029.89,1410.03,3078.553,8505.48,1632.57,2654.69
2000-01-26,11032.99,1404.09,,8582.57,1664.09,2664.79
2000-01-27,11028.03,1398.56,3083.3790000000013,8645.84,1685.9,2615.27
2000-01-28,10738.88,1360.16,3092.092,8390.4,1702.61,2581.75
2000-01-31,10940.54,1394.46,3096.01,8481.11,1707.96,2571.65
2000-02-01,11041.06,1409.28,3084.5029999999997,8535.26,1697.15,2576.63
2000-02-02,11003.21,1409.12,3116.276,8769.5,1711.86,2609.66
2000-02-03,11013.45,1424.97,3135.118,8894.39,1729.48,2621.59
2000-02-04,10963.81,1424.37,3115.12,9209.2,1741.22,2608.96
2000-02-07,10905.79,1424.24,3130.395,9155.95,1754.78,2572.21
2000-02-08,10957.61,1441.72,3124.033,9300.77,1737.55,2582.8
2000-02-09,10699.17,1411.7,3134.013,9255.22,1747.83,2550.32
2000-02-10,10643.64,1416.83,3172.53,9321.0,1729.47,2475.27
2000-02-11,10425.22,1387.12,3167.1479999999997,9156.7,,2436.13
2000-02-14,10519.85,1389.94,3135.316,9314.54,1717.41,2467.28
2000-02-15,10718.1,1402.05,3158.0690000000004,9356.06,1690.14,2448.9
2000-02-16,10561.42,1387.67,3148.268,9428.61,1691.12,2454.79
2000-02-17,10514.57,1388.26,3144.908,9463.54,1717.11,2470.36
2000-02-18,10219.53,1346.09,3120.104000000001,9295.51,1719.77,2430.8
2000-02-21,,,3117.054,9231.16,1680.72,
2000-02-22,10304.85,1352.17,3101.1659999999997,9194.86,1644.59,2459.14
2000-02-23,10225.73,1360.69,3112.455,9314.96,1667.24,2420.28
2000-02-24,10092.64,1353.43,3106.922,9214.18,1690.05,2380.3
2000-02-25,9862.12,1333.36,3123.667,9141.17,1724.5,2351.26
2000-02-28,10038.66,1348.05,3118.022,9223.42,1728.44,2361.78
2000-02-29,10128.31,1366.42,3135.809,9128.99,1718.94,2388.86
2000-03-01,10137.93,1379.19,3192.781,9411.58,1725.24,2397.77
2000-03-02,10164.92,1381.76,3219.969,9516.06,1718.48,2353.93
2000-03-03,10367.2,1409.17,3225.8190000000004,9462.9,1686.49,2434.45
2000-03-06,10170.51,1391.28,3232.0759999999996,9580.87,1649.83,2376.09
2000-03-07,9796.04,1355.62,3251.0159999999996,9425.48,1665.53,2263.59
2000-03-08,9856.54,1366.7,3218.538,9281.14,1661.14,2352.53
2000-03-09,10010.73,1401.69,3196.585,9413.67,1643.77,2341.44
2000-03-10,9928.83,1395.07,3199.488,9487.1,1633.3,2365.29
2000-03-13,9947.13,1383.62,3190.2859999999996,9461.57,1558.15,2391.94
2000-03-14,9811.24,1359.15,3187.393,9393.83,1581.97,2381.77
2000-03-15,10131.42,1392.15,3163.491,9293.61,1605.43,2521.71
2000-03-16,10630.61,1458.47,3180.192,9488.04,1645.57,2678.88
2000-03-17,10595.24,1464.47,3203.4429999999998,9528.81,1674.22,2623.83
2000-03-20,10680.25,1456.63,3228.0609999999997,9568.33,,2599.59
2000-03-21,10907.35,1493.87,3242.2209999999995,9651.4,1672.55,2667.81
2000-03-22,10866.7,1500.64,3274.08,9871.55,1658.32,2651.65
2000-03-23,11119.86,1527.35,3243.535,9990.13,1651.55,2720.76
2000-03-24,11112.73,1527.46,3247.377,10052.68,1640.6,2688.15
2000-03-27,11025.86,1523.86,3225.6290000000013,10043.04,1653.83,2667.81
2000-03-28,10936.12,1507.73,3236.7,9922.85,1680.76,2680.97
2000-03-29,11018.72,1508.52,3228.494,9702.16,1732.84,2690.24
2000-03-30,10980.25,1487.92,3194.816,9394.02,1712.45,2679.47
2000-03-31,10921.93,1498.58,3133.255,9462.39,1705.94,2763.24
2000-04-03,11221.94,1505.97,3183.172,9374.73,1732.45,2706.1
2000-04-04,11164.85,1494.73,3163.489,9141.84,1714.29,2724.95
2000-04-05,11033.93,1487.37,3137.765,9226.53,1695.05,2824.28
2000-04-06,11114.28,1501.34,3142.3990000000013,9441.27,1657.68,2847.32
2000-04-07,11111.49,1516.35,3168.209000000001,9465.19,1677.62,2827.72
2000-04-10,11186.57,1504.46,3187.277,9460.94,1716.74,2843.13
2000-04-11,11287.09,1500.59,3155.445,9358.03,1701.09,2921.81
2000-04-12,11125.14,1467.17,3133.44,9047.67,1706.34,2952.63
2000-04-13,10923.55,1440.51,3084.696,8965.41,1664.02,2903.56
2000-04-14,10305.78,1356.56,3096.009,8473.51,1653.7,2727.04
2000-04-17,10582.52,1401.44,2919.9559999999997,8769.56,1552.46,2678.58
2000-04-18,10767.42,1441.61,2986.5029999999997,9069.5,1596.4,2769.53
2000-04-19,10674.97,1427.47,3042.276,9034.01,1619.82,2805.43
2000-04-20,10844.06,1434.54,3041.507,8959.69,1629.0,2833.25
2000-04-21,,,,,1634.12,
2000-04-24,10906.1,1429.86,,8822.48,1660.81,2805.13
2000-04-25,11124.83,1477.44,,9108.41,1665.28,2914.03
2000-04-26,10945.5,1460.99,3084.477000000001,9378.0,1667.89,2883.52
2000-04-27,10888.11,1464.92,3073.1009999999997,9322.66,1644.22,2836.84
2000-04-28,10733.92,1452.43,3085.122000000001,9347.61,1648.87,2850.01
2000-05-01,10811.79,1468.25,3071.778,9527.26,1695.23,2858.68
2000-05-02,10731.13,1446.29,3099.0879999999997,9510.28,1702.58,2842.53
2000-05-03,10480.13,1415.1,3076.667,9291.31,,2796.45
2000-05-04,10412.5,1409.57,3025.921,9414.05,,2794.96
2000-05-05,10577.86,1432.63,3075.645,9597.32,,2876.11
2000-05-08,10603.64,1424.17,3075.143,9337.54,1696.52,2935.87
2000-05-09,10536.75,1412.14,3054.5759999999996,9294.39,1669.14,2904.16
2000-05-10,10367.79,1383.05,3011.752,9097.1,1659.86,2863.17
2000-05-11,10545.97,1407.81,2966.798,9132.61,1600.73,2901.39
2000-05-12,10609.37,1420.96,3003.96,9211.8,1630.49,2874.02
2000-05-15,10807.78,1452.36,3018.617,9281.89,1627.35,2838.04
2000-05-16,10934.57,1466.04,3053.065,9582.03,1643.07,2865.27
2000-05-17,10769.74,1447.8,3040.133,9552.83,1636.45,2840.43
2000-05-18,10777.28,1437.21,3011.8979999999997,9549.85,1606.14,2796.75
2000-05-19,10626.86,1406.95,3005.37,9293.14,1578.37,2742.0
2000-05-22,10542.55,1400.72,2970.5,,1522.49,2720.16
2000-05-23,10422.28,1373.86,2985.875,8986.58,1519.84,2754.27
2000-05-24,10535.35,1399.05,2972.167,9144.16,1504.93,2829.07
2000-05-25,10323.92,1381.52,2979.7729999999997,9043.7,1523.96,2717.77
2000-05-26,10299.24,1378.02,2964.313,9020.88,1518.78,2687.55
2000-05-29,,,2995.982,9060.05,1525.0,
2000-05-30,10527.14,1422.45,3010.763,9344.13,1518.43,2741.7
2000-05-31,10522.34,1420.6,3040.62,9251.99,1522.84,2709.99
2000-06-01,10652.2,1448.81,3047.8320000000012,9552.24,1541.98,2776.71
2000-06-02,10794.76,1477.26,3096.276,9747.67,1556.45,2829.36
2000-06-05,10815.31,1467.63,3105.13,9679.65,1595.44,2800.34
2000-06-06,10735.58,1457.84,3108.6,9609.94,1588.66,2766.54
2000-06-07,10812.87,1471.36,3070.7729999999997,9557.65,1588.49,2797.35
2000-06-08,10668.73,1461.67,3083.41,9652.39,1586.17,2750.68
2000-06-09,10614.07,1456.95,3101.853,9728.84,1586.81,2790.17
2000-06-12,10564.21,1446.0,,9819.63,1585.83,2781.5
2000-06-13,10621.85,1469.44,3071.2790000000005,9836.5,1570.68,2754.87
2000-06-14,10687.96,1470.54,3076.248,9972.06,1544.65,2748.29
2000-06-15,10714.83,1478.73,3089.848,10110.56,1507.43,2704.53
2000-06-16,10449.31,1464.46,3096.9109999999996,10035.66,1508.44,2673.19
2000-06-19,10557.85,1486.0,3104.508,10136.81,1533.88,2680.67
2000-06-20,10435.17,1475.95,3106.34,10239.88,1559.79,2662.72
2000-06-21,10497.75,1479.13,3125.632,10197.27,1583.95,2649.41
2000-06-22,10376.12,1452.18,3123.575,10064.46,1575.63,2612.76
2000-06-23,10404.76,1441.48,3127.261,10091.09,1557.6,2630.71
2000-06-26,10543.0,1455.31,3128.9809999999998,10227.39,1546.98,2614.55
2000-06-27,10504.47,1450.55,3143.142000000001,10165.51,1574.34,2680.97
2000-06-28,10527.8,1454.82,3165.5559999999996,10231.33,1578.44,2719.86
2000-06-29,10398.04,1442.39,3205.468,10110.98,1594.66,2708.79
2000-06-30,10447.9,1454.6,3257.6290000000013,10195.45,1591.6,2645.37
2000-07-03,10560.68,1469.54,3256.482,,1603.51,2704.83
2000-07-04,,,3259.499000000001,10301.41,1606.94,
2000-07-05,10483.6,1446.23,3271.5029999999997,10323.75,1601.18,2770.13
2000-07-06,10481.48,1456.67,3262.012,10242.56,1590.63,2806.63
2000-07-07,10635.99,1478.9,3260.987,10380.28,1597.36,2784.64
2000-07-10,10646.59,1475.62,3279.88,10235.39,1613.89,2809.02
2000-07-11,10727.19,1480.88,3280.031,10350.27,1610.96,2817.1
2000-07-12,10783.42,1492.92,3276.2990000000004,10572.85,1604.4,2882.02
2000-07-13,10788.72,1495.84,3265.522,10679.32,1574.16,2888.6
2000-07-14,10812.75,1509.98,3263.5679999999998,10778.8,1579.86,2919.04
2000-07-17,10804.27,1510.49,3273.031,10844.52,1576.04,2900.27
2000-07-18,10739.92,1493.74,3260.276,10735.47,1541.95,2899.37
2000-07-19,10696.08,1481.96,3258.7929999999997,10633.15,1539.67,2805.73
2000-07-20,10843.87,1495.57,3259.38,10740.8,,2794.06
2000-07-21,10733.56,1480.19,3290.321,10842.08,1523.43,2808.42
2000-07-24,10685.12,1464.29,3266.257,10783.48,1504.81,2820.09
2000-07-25,10699.97,1474.47,3246.8109999999997,10867.07,1502.45,2809.32
2000-07-26,10516.48,1452.42,3246.76,10916.07,1504.53,2800.34
2000-07-27,10586.13,1449.62,3223.559,10696.23,1477.83,2799.75
2000-07-28,10511.17,1419.89,3219.05,10342.98,1452.93,2769.53
2000-07-31,10521.98,1430.83,3213.631,10406.31,1453.15,2858.09
2000-08-01,10606.95,1438.1,3217.805,10352.86,1479.84,2875.44
2000-08-02,10687.53,1438.7,3232.308,10368.48,1482.6,2874.54
2000-08-03,10706.58,1452.56,3235.801,10413.68,1460.47,2887.11
2000-08-04,10767.75,1462.93,3238.465,10567.53,1450.88,2886.81
2000-08-07,10867.01,1479.32,3265.228,,1476.86,2894.21
2000-08-08,10976.89,1482.8,3262.4,10858.72,1468.62,2892.19
2000-08-09,10905.83,1472.87,3269.572,10863.01,1481.19,2847.91
2000-08-10,10908.76,1460.25,3274.9629999999997,10796.49,1480.93,2856.59
2000-08-11,11027.8,1471.84,3270.113,10788.79,1490.89,2927.5
2000-08-14,11176.14,1491.56,3275.864,10999.13,1493.43,2921.21
2000-08-15,11067.0,1484.43,3283.825,11032.25,1500.31,2884.41
2000-08-16,11008.39,1479.85,3292.958,11031.0,1495.44,2875.81
2000-08-17,11055.64,1496.07,3296.972,11098.2,1476.15,2847.91
2000-08-18,11046.48,1491.72,3303.514,11133.8,1487.68,2837.14
2000-08-21,11079.81,1499.48,3298.917,11073.3,1473.45,2818.59
2000-08-22,11139.15,1498.13,3312.928,11137.2,1494.78,2823.08
2000-08-23,11144.65,1505.97,3322.716,11107.8,1499.49,2735.35
2000-08-24,11182.74,1508.31,3330.3959999999997,11179.0,1511.24,2746.79
2000-08-25,11192.63,1506.45,3326.315,11246.0,1531.28,2790.17
2000-08-28,11252.84,1514.09,3322.671,11224.5,1543.63,2786.68
2000-08-29,11215.1,1509.84,3326.67,11128.4,1539.69,2760.44
2000-08-30,11103.01,1502.59,3316.292,11173.6,1518.85,2726.17
2000-08-31,11215.1,1517.68,3261.71,11247.9,1511.44,2723.63
2000-09-01,11238.78,1520.77,3293.427,11388.8,1507.48,2712.92
2000-09-04,,,3308.3,,1502.4,
2000-09-05,11260.61,1507.08,3307.002,11328.2,1491.04,2727.4
2000-09-06,11310.64,1492.25,3281.656,11150.7,1484.24,2751.07
2000-09-07,11259.87,1502.51,3266.397,11061.6,1486.29,2743.92
2000-09-08,11220.65,1494.5,3278.9,10819.8,1509.88,2732.78
2000-09-11,11195.49,1489.26,3254.9,10682.1,1477.27,2691.22
2000-09-12,11233.23,1481.99,3276.1,10557.0,1470.94,2685.4
2000-09-13,11182.18,1484.91,3285.4509999999996,10749.6,1483.05,2723.46
2000-09-14,11087.47,1480.87,3294.12,11078.1,1483.59,2705.48
2000-09-15,10927.0,1465.81,3280.46,11063.6,,2671.46
2000-09-18,10808.52,1444.51,3227.98,10782.0,1481.04,2620.16
2000-09-19,10789.29,1459.9,3188.249000000001,10914.5,1490.63,2605.61
2000-09-20,10687.92,1451.34,3206.525,10813.1,1520.65,2591.45
2000-09-21,10765.52,1449.05,3204.939000000001,10601.0,1513.71,2587.45
2000-09-22,10847.37,1448.72,3143.4629999999997,10566.0,1466.93,2597.14
2000-09-25,10808.15,1439.03,3167.257,10631.0,1478.24,2555.63
2000-09-26,10631.32,1427.21,3191.202,10478.6,1473.52,2518.07
2000-09-27,10628.36,1426.57,3204.3379999999997,10250.0,1448.11,2514.53
2000-09-28,10824.06,1458.29,3236.7990000000004,10431.9,1439.43,2572.32
2000-09-29,10650.92,1436.51,3246.147,10377.9,1470.78,2521.64
2000-10-02,10700.13,1436.23,3248.176,10442.8,1491.68,2464.42
2000-10-03,10719.74,1426.46,3274.264,10456.4,1500.71,2498.18
2000-10-04,10784.48,1434.32,3265.542,10524.7,1512.2,2560.0
2000-10-05,10724.92,1436.28,3260.298,10701.4,1507.43,2568.3
2000-10-06,10596.54,1408.99,3244.834000000001,10432.5,1503.02,2543.65
2000-10-09,10568.43,1402.03,3226.16,,,2490.63
2000-10-10,10524.4,1387.02,3216.922,10394.8,1482.57,2497.23
2000-10-11,10413.79,1364.59,3213.0959999999995,10145.0,1459.75,2445.49
2000-10-12,10034.58,1329.78,3180.4309999999996,10026.9,1454.05,2379.16
2000-10-13,10192.18,1374.17,3157.58,10320.8,1440.4,2430.18
2000-10-16,10238.8,1374.62,3219.428,10493.0,1451.42,2438.14
2000-10-17,10089.71,1349.97,3215.997000000001,10132.6,1438.16,2391.22
2000-10-18,9975.02,1342.13,3180.3940000000002,9926.8,1407.26,2368.65
2000-10-19,10142.98,1388.76,3147.4759999999997,10231.6,1405.44,2459.81
2000-10-20,10226.59,1396.93,3187.784,10485.2,1434.26,2469.07
2000-10-23,10271.72,1395.78,3217.147,10473.0,1422.84,2436.86
2000-10-24,10393.07,1398.13,3209.571,10352.1,1418.41,2471.09
2000-10-25,10326.48,1364.9,3213.23,9511.8,1407.18,2438.81
2000-10-26,10380.12,1364.44,3190.262,9428.7,1407.96,2491.9
2000-10-27,10590.62,1379.58,3195.72,9321.9,1400.27,2528.97
2000-10-30,10835.77,1398.66,3212.967,9253.1,1385.24,2686.61
2000-10-31,10971.14,1429.4,3203.893,9639.6,1379.96,2744.62
2000-11-01,10899.47,1421.22,3224.245,9594.0,1418.45,2752.77
2000-11-02,10880.51,1428.32,3236.0429999999997,9623.3,1424.51,2789.87
2000-11-03,10817.95,1426.69,3266.508,9720.4,,2761.75
2000-11-06,10977.21,1432.19,3278.968,9714.2,1455.28,2793.22
2000-11-07,10952.18,1431.87,3314.26,9576.8,1452.66,2770.57
2000-11-08,10907.06,1409.28,3298.18,9552.5,1453.64,2777.07
2000-11-09,10834.25,1400.14,3279.8909999999996,9411.5,1427.45,2751.34
2000-11-10,10602.95,1365.98,3250.797,9199.1,1417.02,2704.22
2000-11-13,10517.25,1351.26,3240.756,9115.1,1395.71,2773.21
2000-11-14,10681.06,1382.95,3241.2990000000004,9265.3,1389.17,2823.08
2000-11-15,10707.6,1389.81,3267.5,9187.1,1402.05,2841.01
2000-11-16,10656.03,1372.32,3251.46,8964.2,1380.28,2812.91
2000-11-17,10629.87,1367.72,3275.555,8953.0,1379.63,2817.3
2000-11-20,10462.65,1342.62,3271.6009999999997,8935.1,1370.96,2795.86
2000-11-21,10494.5,1347.35,3248.9829999999997,9013.9,1357.93,2851.92
2000-11-22,10399.32,1322.36,3234.0690000000004,8844.6,1346.58,2799.55
2000-11-23,,,3229.702,8924.7,,
2000-11-24,10470.23,1341.77,3230.7070000000012,9024.4,1341.82,2849.89
2000-11-27,10546.07,1348.97,3250.495,9127.4,1360.45,2824.76
2000-11-28,10507.58,1336.09,3251.948,8925.2,1362.38,2796.41
2000-11-29,10629.11,1341.91,3223.4109999999996,8821.1,1349.08,2799.42
2000-11-30,10414.49,1314.95,3222.0040000000013,8819.9,1362.66,2751.19
2000-12-01,10373.54,1315.23,3229.392000000001,8941.2,1381.46,2763.15
2000-12-04,10560.1,1324.97,3227.292,8944.7,1385.96,2767.77
2000-12-05,10898.72,1376.54,3250.008,9279.0,1366.66,2843.67
2000-12-06,10664.38,1351.46,3250.824,9230.6,1381.05,2815.71
2000-12-07,10617.36,1343.55,3251.977000000001,9166.8,1368.17,2796.04
2000-12-08,10712.91,1369.89,3232.48,9548.7,1365.48,2879.95
2000-12-11,10725.8,1380.2,3255.893,9581.9,1385.74,2938.37
2000-12-12,10768.27,1371.18,3256.289,9343.0,1393.67,2905.27
2000-12-13,10794.44,1359.99,3241.485,9098.1,1392.9,2847.41
2000-12-14,10674.99,1340.93,3223.13,9069.4,1372.23,2738.15
2000-12-15,10434.96,1312.15,3178.132,9020.0,1351.34,2698.68
2000-12-18,10645.42,1322.74,3184.347,9008.6,1343.11,2739.42
2000-12-19,10584.37,1305.6,3203.7790000000005,8886.4,1314.63,2777.76
2000-12-20,10318.93,1264.74,3190.884,8642.5,1289.31,2729.77
2000-12-21,10487.29,1274.86,3133.7,8599.7,1255.16,2789.82
2000-12-22,10635.56,1305.97,3142.8509999999997,8769.9,1260.88,2849.93
2000-12-25,,,,,1297.81,
2000-12-26,10692.44,1315.19,,,1297.64,2839.59
2000-12-27,10803.16,1328.92,3172.847,8857.1,1293.95,2899.61
2000-12-28,10868.76,1334.22,3180.1740000000004,8876.1,1291.65,2891.45
2000-12-29,10786.85,1320.28,3154.695,8933.7,1283.67,2946.6
2001-01-02,10646.15,1283.27,3205.357,8611.5,,2874.11
2001-01-03,10945.75,1347.56,3180.452,8937.8,,3015.07
2001-01-04,10912.41,1333.34,3234.32,8905.7,1280.94,3145.65
2001-01-05,10662.01,1298.35,3240.724,8690.2,1297.02,3113.99
2001-01-08,10621.35,1295.86,3207.4509999999996,8671.7,,3142.03
2001-01-09,10572.55,1300.8,3189.372000000001,8572.0,1271.37,3068.6
2001-01-10,10604.27,1313.27,3184.4559999999997,8600.8,1254.09,3070.13
2001-01-11,10609.55,1326.82,3172.3509999999997,8805.4,1230.1,3051.3
2001-01-12,10525.38,1318.32,3188.634,8716.4,1237.88,3001.98
2001-01-15,,,3195.117,8778.5,1248.64,
2001-01-16,10652.66,1326.65,3184.252,8744.0,1267.48,3064.74
2001-01-17,10584.34,1329.47,3198.422,8879.4,1280.39,3062.49
2001-01-18,10678.28,1347.97,3232.545,8899.1,1311.01,3046.0
2001-01-19,10587.59,1342.54,3254.547,9161.1,1312.79,2953.29
2001-01-22,10578.24,1342.9,3263.8759999999997,9121.0,1313.01,2969.85
2001-01-23,10649.81,1360.4,3236.053,9268.8,1308.09,3002.0
2001-01-24,10646.97,1364.3,3245.075,9306.2,1304.07,2942.18
2001-01-25,10729.52,1357.51,3268.15,9183.4,1300.39,2980.17
2001-01-26,10659.98,1354.95,,9158.2,1294.44,2956.19
2001-01-29,10702.19,1364.17,3264.979000000001,9302.2,1298.23,3001.33
2001-01-30,10881.2,1373.73,3284.1079999999997,9348.4,1298.54,3058.78
2001-01-31,10887.36,1366.01,3291.489,9321.87,1300.23,3107.76
2001-02-01,10983.62,1373.47,3312.055,9287.7,1299.01,3127.82
2001-02-02,10864.1,1349.47,3304.7329999999997,9224.1,1287.69,3092.76
2001-02-05,10965.85,1354.31,3265.34,9306.1,1262.58,3069.71
2001-02-06,10957.42,1352.26,3276.314000000001,9301.4,1256.66,3061.72
2001-02-07,10946.72,1340.89,3262.821,9137.6,1267.47,3034.67
2001-02-08,10880.55,1332.53,3277.7529999999997,9080.7,1249.67,3025.24
2001-02-09,10781.45,1314.76,3261.287000000001,8957.6,1266.0,3013.42
2001-02-12,10946.77,1330.31,3277.133,8999.9,,3039.23
2001-02-13,10903.32,1318.8,3286.684,8942.1,1259.67,3046.46
2001-02-14,10795.41,1315.92,3294.845,8911.5,1255.21,2999.49
2001-02-15,10891.02,1326.61,3272.24,8967.3,1259.6,3042.47
2001-02-16,10799.82,1301.53,3267.0679999999998,8393.2,1248.29,2994.78
2001-02-19,,,3240.011,8459.7,1237.8,
2001-02-20,10730.88,1278.94,3250.8059999999996,8236.7,1249.01,2977.46
2001-02-21,10526.58,1255.27,3261.1459999999997,8060.8,1240.79,2944.47
2001-02-22,10526.81,1252.82,3240.257,8133.3,1242.09,2918.76
2001-02-23,10441.9,1245.86,3241.412000000001,8028.8,1257.62,2930.07
2001-02-26,10642.53,1267.65,3249.258,8140.8,1264.97,2978.24
2001-02-27,10636.88,1257.94,3250.711,8065.7,1254.89,2971.01
2001-02-28,10495.28,1239.94,3274.134,8078.7,1241.48,2925.04
2001-03-01,10450.14,1241.23,3294.8709999999996,8103.8,1227.27,2868.36
2001-03-02,10466.31,1234.18,3280.199,8006.9,1199.84,2915.19
2001-03-05,10562.3,1241.41,3288.447,8099.3,1193.74,2939.4
2001-03-06,10591.22,1253.8,3280.303,8205.6,1221.95,2980.43
2001-03-07,10729.6,1261.89,3306.236,8301.8,1236.14,2990.43
2001-03-08,10858.25,1264.74,3289.4440000000004,8227.6,1236.2,3017.29
2001-03-09,10644.62,1233.42,3276.86,8135.5,1237.76,2942.17
2001-03-12,10208.25,1180.16,3265.816,7930.3,1205.98,2861.19
2001-03-13,10290.8,1197.66,3211.434,7959.5,1170.58,2769.74
2001-03-14,9973.46,1166.71,3211.017000000001,7806.9,1161.97,2680.9
2001-03-15,10031.28,1173.56,3188.425,7823.1,1183.79,2703.01
2001-03-16,9823.41,1150.53,3197.115,7752.2,1197.47,2631.37
2001-03-19,9959.11,1170.81,3161.5490000000004,7911.1,1199.61,2681.66
2001-03-20,9720.76,1142.62,3174.6,7756.5,,2675.86
2001-03-21,9487.0,1122.14,3170.415,7665.5,1275.41,2678.83
2001-03-22,9389.48,1117.58,3135.798,7665.7,1259.19,2632.52
2001-03-23,9504.78,1139.83,3094.2859999999996,7639.8,1281.6,2645.34
2001-03-26,9687.53,1152.69,3112.367,7686.6,1337.63,2727.87
2001-03-27,9947.54,1182.17,3118.1290000000013,7751.33,1329.67,2802.49
2001-03-28,9785.35,1153.29,3127.415,7506.52,1337.29,2765.08
2001-03-29,9799.06,1147.95,3125.267000000001,7444.78,1285.2,2753.43
2001-03-30,9878.78,1160.33,3096.935,7608.0,1277.27,2771.36
2001-04-02,9777.93,1145.87,3141.095,7642.72,1268.38,2745.02
2001-04-03,9485.71,1106.46,3138.86,7444.38,1293.96,2680.57
2001-04-04,9515.42,1103.25,3138.873,7415.45,1304.37,2701.83
2001-04-05,9918.05,1151.44,3164.117,7572.28,1317.83,2751.33
2001-04-06,9791.09,1128.43,3175.486,7474.75,1313.76,2687.03
2001-04-09,9845.15,1137.59,3158.469,7538.09,1282.43,2716.89
2001-04-10,10102.74,1168.38,3169.6059999999998,7745.75,1263.65,2791.65
2001-04-11,10013.47,1165.89,3198.5490000000004,7712.68,1290.73,2756.8
2001-04-12,10126.94,1183.5,3216.117,7835.22,1301.33,2766.59
2001-04-13,,,,,1299.2,
2001-04-16,10158.56,1179.68,,7790.46,1294.13,2737.04
2001-04-17,10216.73,1191.81,3199.788,7819.06,1285.53,2758.07
2001-04-18,10615.83,1238.16,3219.528,8131.17,1320.41,2859.02
2001-04-19,10693.71,1253.7,3263.625,8147.68,1337.92,2888.8
2001-04-20,10579.85,1242.98,3243.696,8099.44,1330.06,2861.3
2001-04-23,10532.23,1224.36,3241.467,7929.8,1331.31,2794.13
2001-04-24,10454.34,1209.47,3241.479000000001,7891.67,1328.0,2764.64
2001-04-25,10625.2,1228.75,,7945.27,1341.4,2761.96
2001-04-26,10692.35,1234.52,3253.908,7960.32,1359.29,2820.27
2001-04-27,10810.05,1253.05,3237.0,7967.34,1366.46,2862.37
2001-04-30,10734.97,1249.46,3270.334000000001,7946.63,,2827.04
2001-05-01,10898.34,1266.44,3268.6009999999997,7946.33,1411.69,2814.63
2001-05-02,10876.68,1267.43,3271.531,8018.44,1424.24,2868.31
2001-05-03,10796.65,1248.58,3288.801,7955.5,,2835.51
2001-05-04,10951.24,1266.61,3279.912000000001,7981.68,,2869.19
2001-05-07,10935.17,1263.51,3293.93,8022.6,1440.97,2850.64
2001-05-08,10883.51,1261.2,3279.939000000001,8064.2,1410.76,2865.54
2001-05-09,10866.98,1255.54,3286.872000000001,8070.64,1392.33,2865.73
2001-05-10,10910.44,1255.18,3325.053,8121.48,1381.25,2899.76
2001-05-11,10821.31,1245.67,3326.2690000000002,8023.67,1376.76,2879.56
2001-05-14,10877.33,1248.92,3319.2140000000004,8010.0,1364.25,2874.59
2001-05-15,10872.97,1249.44,3326.611,8041.71,1378.84,2880.24
2001-05-16,11215.92,1284.99,3316.768,8146.02,1357.03,2925.5
2001-05-17,11248.58,1288.49,3344.798,8228.99,1376.94,2957.58
2001-05-18,11301.74,1291.96,3339.934,8270.55,1371.57,2978.95
2001-05-21,11337.92,1312.83,3369.162000000001,,1383.39,3004.35
2001-05-22,11257.24,1309.38,3370.7070000000012,8395.31,1379.76,2990.97
2001-05-23,11105.51,1289.05,3361.992,8348.56,1375.23,2969.16
2001-05-24,11122.42,1293.17,3350.509,8346.81,1365.88,2951.01
2001-05-25,11005.37,1277.89,3361.725,8292.84,1359.98,2929.2
2001-05-28,,,3356.816,8291.14,1349.77,
2001-05-29,11039.14,1267.93,3348.415,8252.01,1355.63,2921.27
2001-05-30,10872.64,1248.08,3337.9,8101.41,1329.73,2901.61
2001-05-31,10911.94,1255.82,3317.184,8161.87,1310.81,2945.9
2001-06-01,10990.41,1260.67,3327.298,8250.94,1310.09,2887.05
2001-06-04,11061.52,1267.11,3359.335,8301.21,1314.17,2878.24
2001-06-05,11175.84,1283.57,3354.52,8258.82,1307.55,2917.42
2001-06-06,11070.24,1270.03,3355.156,8194.39,1307.52,2898.39
2001-06-07,11090.74,1276.96,3367.243,8191.49,1311.63,2916.3
2001-06-08,10977.0,1264.96,3365.353,8128.37,1318.09,2882.09
2001-06-11,10922.09,1254.39,,8091.82,1309.75,2828.94
2001-06-12,10948.38,1255.85,3335.092,8094.78,1273.21,2793.11
2001-06-13,10871.62,1241.6,3324.505,8012.74,1272.73,2774.96
2001-06-14,10690.13,1219.87,3344.6,7920.05,1271.83,2710.56
2001-06-15,10623.64,1214.36,3351.151,7816.08,1265.32,2693.62
2001-06-18,10645.38,1208.43,3322.3,7707.09,1259.65,2697.42
2001-06-19,10596.67,1212.58,3322.684,7702.87,1254.19,2660.58
2001-06-20,10647.33,1223.14,3348.1,7675.65,1257.13,2665.3
2001-06-21,10715.43,1237.04,3346.9,7706.92,1288.49,2711.05
2001-06-22,10604.59,1225.35,3364.7209999999995,7739.66,1305.06,2676.49
2001-06-25,10504.22,1218.6,3355.611,7697.69,1291.38,2646.31
2001-06-26,10472.48,1216.76,3369.987,7612.01,1295.93,2643.49
